lsms_id,country,cluster_id,year,lat,lon,asset_index,n
ug_3030027_2005,ug,3030027,2005,3.0389370918273926,31.152414321899414,-1.3176556844735225,7
ug_3030027_2009,ug,3030027,2009,3.0389370918273926,31.152414321899414,-1.6609950502217017,7
ug_3030027_2013,ug,3030027,2013,3.0389370918273926,31.152414321899414,-1.4027043325814397,7
ug_3030030_2005,ug,3030030,2005,3.2444519996643066,31.158714294433594,-1.3580288798734708,8
ug_3030030_2009,ug,3030030,2009,3.2444519996643066,31.158714294433594,-1.8299552634501572,8
ug_3030030_2013,ug,3030030,2013,3.2444519996643066,31.158714294433594,-1.5657496607799497,8
ug_3030033_2005,ug,3030033,2005,2.7413759231567383,30.961313247680664,-1.8717846506634979,8
ug_3030033_2009,ug,3030033,2009,2.7413759231567383,30.961313247680664,-1.4137761078394193,8
ug_3030033_2013,ug,3030033,2013,2.7413759231567383,30.961313247680664,-1.0073030147796793,8
ug_3040002_2005,ug,3040002,2005,2.769515037536621,32.29513931274414,1.503407525024155,4
ug_3040002_2009,ug,3040002,2009,2.769515037536621,32.29513931274414,-0.0077425711381724025,4
ug_3040002_2013,ug,3040002,2013,2.769515037536621,32.29513931274414,-0.0715472989797798,4
ug_3040004_2005,ug,3040004,2005,2.761965036392212,32.332061767578125,-1.1569876814206332,7
ug_3040004_2009,ug,3040004,2009,2.761965036392212,32.332061767578125,-1.5254633726516178,7
ug_3040004_2013,ug,3040004,2013,2.761965036392212,32.332061767578125,-0.7812071576754708,7
ug_3040009_2005,ug,3040009,2005,2.818747043609619,32.28021240234375,-1.2444044520772564,6
ug_3040009_2009,ug,3040009,2009,2.818747043609619,32.28021240234375,-1.4217205069159804,6
ug_3040009_2013,ug,3040009,2013,2.818747043609619,32.28021240234375,-0.858922754040018,6
ug_3040014_2005,ug,3040014,2005,2.5053060054779053,32.383907318115234,-1.0703107774891119,7
ug_3040014_2009,ug,3040014,2009,2.5053060054779053,32.383907318115234,-1.19308778876649,7
ug_3040014_2013,ug,3040014,2013,2.5053060054779053,32.383907318115234,-1.0616239269149688,7
ug_3060003_2005,ug,3060003,2005,3.6067819595336914,34.12635803222656,-2.489836799488255,10
ug_3060003_2009,ug,3060003,2009,3.6067819595336914,34.12635803222656,-2.381430477912626,10
ug_3060003_2013,ug,3060003,2013,3.6067819595336914,34.12635803222656,-2.034263658085799,10
ug_3060004_2005,ug,3060004,2005,3.517599105834961,34.16035842895508,-2.4937031209821092,7
ug_3060004_2009,ug,3060004,2009,3.517599105834961,34.16035842895508,-2.0295900410468812,7
ug_3060004_2013,ug,3060004,2013,3.517599105834961,34.16035842895508,-2.03417748084722,7
ug_3060006_2005,ug,3060006,2005,3.038331985473633,34.14702224731445,-2.453033615324839,5
ug_3060006_2009,ug,3060006,2009,3.038331985473633,34.14702224731445,-2.3239218158659236,5
ug_3060006_2013,ug,3060006,2013,3.038331985473633,34.14702224731445,-2.047382312082775,5
ug_3060007_2005,ug,3060007,2005,3.035456895828247,34.04505920410156,-2.4601961022183234,8
ug_3060007_2009,ug,3060007,2009,3.035456895828247,34.04505920410156,-2.5094557582832673,8
ug_3060007_2013,ug,3060007,2013,3.035456895828247,34.04505920410156,-2.0542964766090592,8
ug_3070007_2005,ug,3070007,2005,2.216510057449341,32.88980484008789,1.2035862821635224,3
ug_3070007_2009,ug,3070007,2009,2.216510057449341,32.88980484008789,0.621509409635448,3
ug_3070007_2013,ug,3070007,2013,2.216510057449341,32.88980484008789,0.6525784871554597,3
ug_3070009_2005,ug,3070009,2005,1.9823590517044067,33.055091857910156,-1.862749754728083,5
ug_3070009_2009,ug,3070009,2009,1.9823590517044067,33.055091857910156,-1.4294746255231527,5
ug_3070009_2013,ug,3070009,2013,1.9823590517044067,33.055091857910156,-1.3584558391803656,5
ug_3070011_2005,ug,3070011,2005,1.7795820236206055,33.03952407836914,-1.4482259751348863,6
ug_3070011_2009,ug,3070011,2009,1.7795820236206055,33.03952407836914,-1.5780382343250392,6
ug_3070011_2013,ug,3070011,2013,1.7795820236206055,33.03952407836914,-0.8479380932351915,6
ug_3070012_2005,ug,3070012,2005,2.3161630630493164,32.94035339355469,-0.32650430284922194,4
ug_3070012_2009,ug,3070012,2009,2.3161630630493164,32.94035339355469,-0.6498543021656986,4
ug_3070012_2013,ug,3070012,2013,2.3161630630493164,32.94035339355469,-0.7452378766277595,4
ug_3070016_2005,ug,3070016,2005,1.795212984085083,32.899227142333984,-1.5723770794382492,7
ug_3070016_2009,ug,3070016,2009,1.795212984085083,32.899227142333984,-1.3808250770015,7
ug_3070016_2013,ug,3070016,2013,1.795212984085083,32.899227142333984,-0.7880187570473293,7
ug_3070025_2005,ug,3070025,2005,2.31113600730896,32.98491287231445,-1.0894194722597181,10
ug_3070025_2009,ug,3070025,2009,2.31113600730896,32.98491287231445,-1.359968901114583,10
ug_3070025_2013,ug,3070025,2013,2.31113600730896,32.98491287231445,-0.8813738529720476,10
ug_3080002_2005,ug,3080002,2005,2.37368106842041,34.50110626220703,-2.3816843692801846,9
ug_3080002_2009,ug,3080002,2009,2.37368106842041,34.50110626220703,-2.3901841689976067,9
ug_3080002_2013,ug,3080002,2013,2.37368106842041,34.50110626220703,-1.8850674308655724,9
ug_3080004_2005,ug,3080004,2005,2.566241979598999,34.640480041503906,-2.5466835988246657,6
ug_3080004_2009,ug,3080004,2009,2.566241979598999,34.640480041503906,-2.5070203833978426,6
ug_3080004_2013,ug,3080004,2013,2.566241979598999,34.640480041503906,-2.2227890626225695,6
ug_3090001_2005,ug,3090001,2005,3.281497001647949,31.564132690429688,-1.436020389531436,5
ug_3090001_2009,ug,3090001,2009,3.281497001647949,31.564132690429688,-1.5427650354385487,5
ug_3090001_2013,ug,3090001,2013,3.281497001647949,31.564132690429688,-0.8533935259909814,5
ug_3090002_2005,ug,3090002,2005,3.5250699520111084,31.713504791259766,-2.2349415485845228,7
ug_3090002_2009,ug,3090002,2009,3.5250699520111084,31.713504791259766,-1.54070375959416,7
ug_3090002_2013,ug,3090002,2013,3.5250699520111084,31.713504791259766,-1.3240382762536642,7
ug_3100001_2005,ug,3100001,2005,2.472383975982666,31.062204360961914,-0.9901777953106717,4
ug_3100001_2009,ug,3100001,2009,2.472383975982666,31.062204360961914,-1.3528381010996773,4
ug_3100001_2013,ug,3100001,2013,2.472383975982666,31.062204360961914,-0.5870232701925511,4
ug_3100004_2005,ug,3100004,2005,2.4169769287109375,30.986454010009766,-0.9849340731572347,5
ug_3100004_2009,ug,3100004,2009,2.4169769287109375,30.986454010009766,-0.8228419485255821,5
ug_3100004_2013,ug,3100004,2013,2.4169769287109375,30.986454010009766,-0.6181852589081701,5
ug_3100006_2005,ug,3100006,2005,2.356898069381714,31.417545318603516,-1.6162293489109985,8
ug_3100006_2009,ug,3100006,2009,2.356898069381714,31.417545318603516,-1.67519540135088,8
ug_3100006_2013,ug,3100006,2013,2.356898069381714,31.417545318603516,-1.073414517598472,8
ug_3100009_2005,ug,3100009,2005,2.513627052307129,30.881895065307617,-1.2990021962265033,4
ug_3100009_2009,ug,3100009,2009,2.513627052307129,30.881895065307617,-1.5932590484863438,4
ug_3100009_2013,ug,3100009,2013,2.513627052307129,30.881895065307617,-1.1604401208226938,4
ug_3100012_2005,ug,3100012,2005,2.494488000869751,31.092309951782227,-1.6553903295641275,5
ug_3100012_2009,ug,3100012,2009,2.494488000869751,31.092309951782227,-1.3673442046889772,5
ug_3100012_2013,ug,3100012,2013,2.494488000869751,31.092309951782227,-0.8156681592257665,5
ug_3110001_2005,ug,3110001,2005,1.8455890417099,34.72315979003906,-1.9682360100705036,3
ug_3110001_2009,ug,3110001,2009,1.8455890417099,34.72315979003906,-1.9752353682188681,3
ug_3110001_2013,ug,3110001,2013,1.8455890417099,34.72315979003906,-1.6912218030713673,3
ug_3110003_2005,ug,3110003,2005,2.3574440479278564,34.58627700805664,-2.524790418351357,6
ug_3110003_2009,ug,3110003,2009,2.3574440479278564,34.58627700805664,-2.520449517203791,6
ug_3110003_2013,ug,3110003,2013,2.3574440479278564,34.58627700805664,-1.6391603939401471,6
ug_3130001_2005,ug,3130001,2005,3.5742619037628174,31.13248634338379,-2.075903439504679,9
ug_3130001_2009,ug,3130001,2009,3.5742619037628174,31.13248634338379,-1.9153351402845769,9
ug_3130001_2013,ug,3130001,2013,3.5742619037628174,31.13248634338379,-1.5637316978507723,9
ug_3130003_2005,ug,3130003,2005,3.2513539791107178,31.404354095458984,-1.8430247283705,7
ug_3130003_2009,ug,3130003,2009,3.2513539791107178,31.404354095458984,-1.6426222636095171,7
ug_3130003_2013,ug,3130003,2013,3.2513539791107178,31.404354095458984,-1.3861248089712297,7
ug_4010005_2005,ug,4010005,2005,0.7851439714431763,30.247507095336914,-1.368817421996509,7
ug_4010005_2009,ug,4010005,2009,0.7851439714431763,30.247507095336914,-0.9230751269725,7
ug_4010005_2013,ug,4010005,2013,0.7851439714431763,30.247507095336914,-0.5300668742927027,7
ug_4020007_2005,ug,4020007,2005,-0.3039799928665161,30.378494262695312,-0.185751527818545,8
ug_4020007_2009,ug,4020007,2009,-0.3039799928665161,30.378494262695312,-0.8297719080997226,8
ug_4020007_2013,ug,4020007,2013,-0.3039799928665161,30.378494262695312,-0.5197750862045261,8
ug_4020016_2005,ug,4020016,2005,-0.549796998500824,30.067520141601562,-0.6725837169047381,8
ug_4020016_2009,ug,4020016,2009,-0.549796998500824,30.067520141601562,-0.8269863786624002,8
ug_4020016_2013,ug,4020016,2013,-0.549796998500824,30.067520141601562,-0.29653167888216586,8
ug_4020020_2005,ug,4020020,2005,-0.5537729859352112,30.303691864013672,-0.013065450669152934,3
ug_4020020_2009,ug,4020020,2009,-0.5537729859352112,30.303691864013672,0.21810040598652913,3
ug_4020020_2013,ug,4020020,2013,-0.5537729859352112,30.303691864013672,0.2590104361584444,3
ug_4020030_2005,ug,4020030,2005,-0.5673649907112122,30.426624298095703,-0.14028737526519003,8
ug_4020030_2009,ug,4020030,2009,-0.5673649907112122,30.426624298095703,-0.0072851085173663704,8
ug_4020030_2013,ug,4020030,2013,-0.5673649907112122,30.426624298095703,0.4388810479717239,8
ug_4030002_2005,ug,4030002,2005,1.4456429481506348,31.334762573242188,-0.8288484438000729,4
ug_4030002_2009,ug,4030002,2009,1.4456429481506348,31.334762573242188,-0.20586843646112352,4
ug_4030002_2013,ug,4030002,2013,1.4456429481506348,31.334762573242188,-0.10793501375519063,4
ug_4030004_2005,ug,4030004,2005,1.3618710041046143,31.451387405395508,-0.9299504165462208,5
ug_4030004_2009,ug,4030004,2009,1.3618710041046143,31.451387405395508,-1.4523244041468175,5
ug_4030004_2013,ug,4030004,2013,1.3618710041046143,31.451387405395508,-0.6271355570565689,5
ug_4030006_2005,ug,4030006,2005,1.4746520519256592,31.33889389038086,-0.01760662134748503,8
ug_4030006_2009,ug,4030006,2009,1.4746520519256592,31.33889389038086,0.13910470856384233,8
ug_4030006_2013,ug,4030006,2013,1.4746520519256592,31.33889389038086,0.32742420323575927,8
ug_4030007_2005,ug,4030007,2005,1.4419569969177246,31.15540313720703,-0.5675743843655257,8
ug_4030007_2009,ug,4030007,2009,1.4419569969177246,31.15540313720703,-1.4942701941733596,8
ug_4030007_2013,ug,4030007,2013,1.4419569969177246,31.15540313720703,-0.9157038024109583,8
ug_4030009_2005,ug,4030009,2005,1.2560830116271973,30.810325622558594,-1.272078348391882,6
ug_4030009_2009,ug,4030009,2009,1.2560830116271973,30.810325622558594,-1.5161295055927555,6
ug_4030009_2013,ug,4030009,2013,1.2560830116271973,30.810325622558594,-0.44471136524399996,6
ug_4040003_2005,ug,4040003,2005,-1.2414300441741943,29.961166381835938,-0.05066920385487696,9
ug_4040003_2009,ug,4040003,2009,-1.2414300441741943,29.961166381835938,-0.3507070234642763,9
ug_4040003_2013,ug,4040003,2013,-1.2414300441741943,29.961166381835938,-0.11177106253745228,9
ug_4050002_2005,ug,4050002,2005,0.6407989859580994,30.30128288269043,0.4823111397465498,4
ug_4050002_2009,ug,4050002,2009,0.6407989859580994,30.30128288269043,0.03194631853155683,4
ug_4050002_2013,ug,4050002,2013,0.6407989859580994,30.30128288269043,0.8765458452218513,4
ug_4050005_2005,ug,4050005,2005,0.6269140243530273,30.277118682861328,-0.7118348789280559,7
ug_4050005_2009,ug,4050005,2009,0.6269140243530273,30.277118682861328,-0.32239853960117976,7
ug_4050005_2013,ug,4050005,2013,0.6269140243530273,30.277118682861328,-0.41798683287035376,7
ug_4050010_2005,ug,4050010,2005,0.5785520076751709,30.16120147705078,-0.679673146154315,7
ug_4050010_2009,ug,4050010,2009,0.5785520076751709,30.16120147705078,-0.934670966040884,7
ug_4050010_2013,ug,4050010,2013,0.5785520076751709,30.16120147705078,-0.6411042182768827,7
ug_4060011_2005,ug,4060011,2005,0.35821500420570374,30.085193634033203,-1.5454502294359656,7
ug_4060011_2009,ug,4060011,2009,0.35821500420570374,30.085193634033203,-1.0740315367479765,7
ug_4060011_2013,ug,4060011,2013,0.35821500420570374,30.085193634033203,-0.4467302791058097,7
ug_4060013_2005,ug,4060013,2005,0.058414001017808914,29.9493350982666,-0.5297062472480545,9
ug_4060013_2009,ug,4060013,2009,0.058414001017808914,29.9493350982666,-0.7757460772861784,9
ug_4060013_2013,ug,4060013,2013,0.058414001017808914,29.9493350982666,-0.36109484903842876,9
ug_4070002_2005,ug,4070002,2005,0.9400789737701416,30.811918258666992,0.23790334944458752,3
ug_4070002_2009,ug,4070002,2009,0.9400789737701416,30.811918258666992,0.46129212382943524,3
ug_4070002_2013,ug,4070002,2013,0.9400789737701416,30.811918258666992,1.0454057738478697,3
ug_4070003_2005,ug,4070003,2005,1.020717978477478,31.12421417236328,0.23284905218080407,8
ug_4070003_2009,ug,4070003,2009,1.020717978477478,31.12421417236328,0.02710183019269929,8
ug_4070003_2013,ug,4070003,2013,1.020717978477478,31.12421417236328,0.6380830610504762,8
ug_4070005_2005,ug,4070005,2005,0.8872359991073608,30.693212509155273,-0.9087909247227475,6
ug_4070005_2009,ug,4070005,2009,0.8872359991073608,30.693212509155273,-1.3586724648422368,6
ug_4070005_2013,ug,4070005,2013,0.8872359991073608,30.693212509155273,-0.7555905054446741,6
ug_4070007_2005,ug,4070007,2005,1.0091019868850708,30.55777931213379,-0.039890129961575115,3
ug_4070007_2009,ug,4070007,2009,1.0091019868850708,30.55777931213379,-1.019580070065707,3
ug_4070007_2013,ug,4070007,2013,1.0091019868850708,30.55777931213379,-0.921732765249257,3
ug_4080002_2005,ug,4080002,2005,-1.1505999565124512,29.67283821105957,-1.5538019140443815,10
ug_4080002_2009,ug,4080002,2009,-1.1505999565124512,29.67283821105957,-1.3549086553046723,10
ug_4080002_2013,ug,4080002,2013,-1.1505999565124512,29.67283821105957,-1.138857060099746,10
ug_4090002_2005,ug,4090002,2005,1.6943169832229614,31.711854934692383,0.10269878936917322,6
ug_4090002_2009,ug,4090002,2009,1.6943169832229614,31.711854934692383,0.5232886954027767,6
ug_4090002_2013,ug,4090002,2013,1.6943169832229614,31.711854934692383,0.15975326816041374,6
ug_4090005_2005,ug,4090005,2005,1.6260249614715576,31.584976196289062,-1.581213547403967,3
ug_4090005_2009,ug,4090005,2009,1.6260249614715576,31.584976196289062,-0.940423833148139,3
ug_4090005_2013,ug,4090005,2013,1.6260249614715576,31.584976196289062,0.1853108066991774,3
ug_4090009_2005,ug,4090009,2005,1.7466520071029663,31.670068740844727,-0.8821277598547249,5
ug_4090009_2009,ug,4090009,2009,1.7466520071029663,31.670068740844727,-1.3033223797566549,5
ug_4090009_2013,ug,4090009,2013,1.7466520071029663,31.670068740844727,-1.0303617506216065,5
ug_4100001_2005,ug,4100001,2005,-0.6087610125541687,30.672229766845703,1.4417379538636412,5
ug_4100001_2009,ug,4100001,2009,-0.6087610125541687,30.672229766845703,1.386968902428702,5
ug_4100001_2013,ug,4100001,2013,-0.6087610125541687,30.672229766845703,1.354784075799253,5
ug_4100008_2005,ug,4100008,2005,-0.13256299495697021,30.47882080078125,0.8924603447267533,10
ug_4100008_2009,ug,4100008,2009,-0.13256299495697021,30.47882080078125,0.6557214334066456,10
ug_4100008_2013,ug,4100008,2013,-0.13256299495697021,30.47882080078125,1.079162693384712,10
ug_4100011_2005,ug,4100011,2005,-0.9256020188331604,30.794158935546875,-0.6813579169978884,9
ug_4100011_2009,ug,4100011,2009,-0.9256020188331604,30.794158935546875,-1.3074634449743794,9
ug_4100011_2013,ug,4100011,2013,-0.9256020188331604,30.794158935546875,-0.8798412840169719,9
ug_4100014_2005,ug,4100014,2005,0.014829999767243862,30.520326614379883,-0.7239185136972728,8
ug_4100014_2009,ug,4100014,2009,0.014829999767243862,30.520326614379883,-1.097660659895062,8
ug_4100014_2013,ug,4100014,2013,0.014829999767243862,30.520326614379883,-0.6475566067836029,8
ug_4100017_2005,ug,4100017,2005,-0.22739599645137787,30.40216636657715,-0.5502956002021182,9
ug_4100017_2009,ug,4100017,2009,-0.22739599645137787,30.40216636657715,-0.7974581092758269,9
ug_4100017_2013,ug,4100017,2013,-0.22739599645137787,30.40216636657715,-0.3919318266621084,9
ug_4100023_2005,ug,4100023,2005,-0.8552950024604797,30.659582138061523,-0.42812598693095905,8
ug_4100023_2009,ug,4100023,2009,-0.8552950024604797,30.659582138061523,-0.77314881581366,8
ug_4100023_2013,ug,4100023,2013,-0.8552950024604797,30.659582138061523,-0.20077471992842383,8
ug_4100035_2005,ug,4100035,2005,-0.278874009847641,30.890127182006836,-1.126663466204853,8
ug_4100035_2009,ug,4100035,2009,-0.278874009847641,30.890127182006836,-0.5419156931472336,8
ug_4100035_2013,ug,4100035,2013,-0.278874009847641,30.890127182006836,-0.06031707476907046,8
ug_4100038_2005,ug,4100038,2005,-0.7450389862060547,30.424814224243164,-0.3968336770755185,8
ug_4100038_2009,ug,4100038,2009,-0.7450389862060547,30.424814224243164,-0.7070477241423104,8
ug_4100038_2013,ug,4100038,2013,-0.7450389862060547,30.424814224243164,-0.6064961094667689,8
ug_4110002_2005,ug,4110002,2005,-0.8608070015907288,30.269275665283203,1.8940653798449478,6
ug_4110002_2009,ug,4110002,2009,-0.8608070015907288,30.269275665283203,0.9493633732489398,6
ug_4110002_2013,ug,4110002,2013,-0.8608070015907288,30.269275665283203,1.6896165577937685,6
ug_4110004_2005,ug,4110004,2005,-0.7605710029602051,30.179094314575195,-0.5864827424880782,6
ug_4110004_2009,ug,4110004,2009,-0.7605710029602051,30.179094314575195,-0.9217987158980567,6
ug_4110004_2013,ug,4110004,2013,-0.7605710029602051,30.179094314575195,-0.2552445601427729,6
ug_4110006_2005,ug,4110006,2005,-0.8676630258560181,30.354114532470703,-1.2982309334992266,8
ug_4110006_2009,ug,4110006,2009,-0.8676630258560181,30.354114532470703,-1.0448899681836055,8
ug_4110006_2013,ug,4110006,2013,-0.8676630258560181,30.354114532470703,-0.48937915479265115,8
ug_4110007_2005,ug,4110007,2005,-0.9823369979858398,30.45973777770996,-0.8453545937640204,7
ug_4110007_2009,ug,4110007,2009,-0.9823369979858398,30.45973777770996,-1.3522831605296781,7
ug_4110007_2013,ug,4110007,2013,-0.9823369979858398,30.45973777770996,-0.909382884678937,7
ug_4110009_2005,ug,4110009,2005,-0.9871770143508911,30.12983512878418,-0.8711094682076753,7
ug_4110009_2009,ug,4110009,2009,-0.9871770143508911,30.12983512878418,-0.646815826005813,7
ug_4110009_2013,ug,4110009,2013,-0.9871770143508911,30.12983512878418,-0.18553271930352122,7
ug_4120003_2005,ug,4120003,2005,-0.9649009704589844,29.959688186645508,-0.6989731292276751,7
ug_4120003_2009,ug,4120003,2009,-0.9649009704589844,29.959688186645508,-0.9186342933897095,7
ug_4120003_2013,ug,4120003,2013,-0.9649009704589844,29.959688186645508,-0.4939545399987045,7
ug_4120005_2005,ug,4120005,2005,-0.6404309868812561,29.80598258972168,-0.9282159401992691,6
ug_4120005_2009,ug,4120005,2009,-0.6404309868812561,29.80598258972168,-1.510542751498954,6
ug_4120005_2013,ug,4120005,2013,-0.6404309868812561,29.80598258972168,-0.8274836841629448,6
